num_passengers,purchase_lead,length_of_stay,flight_hour,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_day_num,sales_channel_encoded,trip_type_encoded,route_encoded,booking_origin_encoded
1,135,39,13,1,1,1,8.83,0,2,0,0,0.0131,0.35744
1,10,17,9,0,0,1,8.83,0,4,0,0,0.0131,0.35744
1,12,19,3,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,7,20,3,1,0,0,8.83,0,4,0,0,0.0131,0.00016
1,6,19,9,0,1,0,8.83,1,3,0,0,0.0131,0.0406
1,60,21,6,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,116,23,1,0,0,0,8.83,0,5,0,0,0.0131,0.35744
1,36,28,23,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,59,191,3,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,17,86,0,1,0,0,8.83,0,1,0,0,0.0131,0.35744
1,123,90,2,1,1,1,8.83,0,4,0,0,0.0131,0.35744
2,333,19,0,0,1,0,8.83,0,3,0,0,0.0131,0.35744
2,229,23,9,1,1,1,8.83,0,3,1,0,0.0131,0.35744
3,390,21,2,1,1,1,8.83,0,7,0,0,0.0131,0.35744
1,37,93,4,1,1,1,8.83,0,6,0,0,0.0131,0.35744
4,51,21,2,1,1,0,8.83,0,6,0,0,0.0131,0.35744
1,52,30,10,1,0,0,8.83,0,7,0,0,0.0131,0.35744
2,101,44,1,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,86,31,7,1,1,1,8.83,0,3,0,0,0.0131,0.35744
2,20,88,9,1,0,0,8.83,0,5,0,0,0.0131,0.35744
2,147,23,14,1,1,1,8.83,0,6,0,0,0.0131,0.35744
1,51,29,6,1,1,1,8.83,0,7,1,0,0.0131,0.35744
2,0,23,3,0,0,1,8.83,0,3,0,0,0.0131,0.35744
6,58,19,6,0,0,0,8.83,0,6,0,0,0.0131,0.35744
2,52,44,9,1,1,0,8.83,0,2,0,0,0.0131,0.35744
1,383,17,3,0,1,0,8.83,0,2,0,0,0.0131,0.35744
1,43,17,5,0,1,0,8.83,0,4,1,0,0.0131,0.35744
1,174,23,6,1,1,1,8.83,0,4,0,0,0.0131,0.35744
1,15,32,14,0,0,0,8.83,0,7,0,0,0.0131,0.35744
1,55,30,0,1,1,1,8.83,0,6,0,0,0.0131,0.35744
1,29,24,5,1,0,1,8.83,0,3,0,0,0.0131,0.0406
1,5,73,11,1,1,1,8.83,0,7,0,0,0.0131,0.0406
1,18,29,4,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,72,29,13,1,0,0,8.83,0,2,0,0,0.0131,0.35744
1,34,38,23,0,1,1,8.83,0,4,0,0,0.0131,0.35744
2,31,37,6,1,1,1,8.83,0,5,0,0,0.0131,0.35744
1,77,18,21,0,0,0,8.83,0,4,0,0,0.0131,0.0406
2,206,62,7,1,0,0,8.83,0,7,0,0,0.0131,0.0406
2,26,21,10,1,1,0,8.83,0,4,0,0,0.0131,0.0406
1,25,40,9,0,0,0,8.83,0,5,0,0,0.0131,0.35744
1,22,31,8,0,0,0,8.83,0,2,0,0,0.0131,0.35744
2,118,28,6,1,0,0,8.83,0,2,0,0,0.0131,0.0406
2,22,17,2,1,1,0,8.83,0,7,0,0,0.0131,0.35744
1,1,39,5,0,0,1,8.83,0,6,0,0,0.0131,0.35744
2,133,23,20,1,0,0,8.83,0,2,1,0,0.0131,0.35744
1,32,66,8,1,0,0,8.83,0,1,0,0,0.0131,0.35744
1,69,29,8,1,0,0,8.83,0,6,0,0,0.0131,0.35744
1,44,43,5,0,0,0,8.83,0,2,0,0,0.0131,0.35744
2,192,29,5,1,0,0,8.83,0,2,0,0,0.0131,0.35744
2,13,67,2,1,1,1,8.83,1,4,0,0,0.0131,0.35744
1,21,17,10,0,0,0,8.83,0,7,0,0,0.0131,0.35744
1,11,39,7,1,0,0,8.83,0,4,0,0,0.0131,0.35744
2,29,34,8,1,0,0,8.83,0,4,0,0,0.0131,0.0406
1,69,28,7,1,1,0,8.83,0,1,0,0,0.0131,0.35744
3,141,29,21,1,0,1,8.83,0,6,0,0,0.0131,0.35744
1,3,92,10,1,1,1,8.83,1,2,0,0,0.0131,0.35744
1,75,19,6,1,0,1,8.83,0,5,0,0,0.0131,0.35744
1,12,32,21,1,0,1,8.83,0,3,0,0,0.0131,0.35744
1,154,19,6,1,1,1,8.83,0,1,0,0,0.0131,0.35744
1,71,112,5,0,0,1,8.83,0,4,0,0,0.0131,0.35744
1,89,23,13,1,0,0,8.83,0,3,1,0,0.0131,0.35744
1,7,85,6,0,1,1,8.83,1,2,0,0,0.0131,0.0406
1,11,36,10,1,1,1,8.83,0,1,0,0,0.0131,0.35744
1,23,18,5,0,1,0,8.83,0,5,0,0,0.0131,0.35744
2,225,20,2,1,0,1,8.83,0,3,0,0,0.0131,0.35744
1,66,57,10,1,1,1,8.83,0,5,0,0,0.0131,0.35744
1,145,42,7,1,0,1,8.83,0,3,0,0,0.0131,0.0406
1,64,96,11,1,0,1,8.83,0,1,0,0,0.0131,0.35744
1,42,17,6,1,0,0,8.83,0,3,0,0,0.0131,0.35744
1,30,38,2,1,0,0,8.83,0,7,1,0,0.0131,0.35744
6,21,29,7,1,0,1,8.83,0,1,0,0,0.0131,0.35744
1,80,45,5,0,0,0,8.83,0,2,0,0,0.0131,0.35744
2,57,69,23,1,1,1,8.83,0,1,0,0,0.0131,0.35744
1,10,28,11,0,0,1,8.83,0,1,0,0,0.0131,0.35744
2,168,23,4,1,1,1,8.83,0,1,0,0,0.0131,0.35744
3,172,59,11,1,1,1,8.83,0,5,0,0,0.0131,0.35744
1,2,29,20,0,0,1,8.83,0,1,0,0,0.0131,0.35744
1,9,68,1,1,0,1,8.83,0,4,0,0,0.0131,0.35744
1,10,17,9,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,203,21,9,1,0,1,8.83,0,2,0,0,0.0131,0.35744
1,32,20,17,0,0,0,8.83,0,6,0,0,0.0131,0.14348
1,20,59,1,1,0,0,8.83,0,6,0,0,0.0131,0.35744
1,151,20,2,1,1,1,8.83,0,5,0,0,0.0131,0.35744
2,88,169,7,1,0,1,8.83,0,5,0,0,0.0131,0.0406
1,9,28,15,1,0,1,8.83,0,1,0,0,0.0131,0.0406
1,399,17,6,1,1,0,8.83,0,7,0,0,0.0131,0.35744
1,20,28,11,0,0,0,8.83,0,2,1,0,0.0131,0.35744
1,15,51,6,1,0,0,8.83,0,2,0,0,0.0131,0.35744
1,19,18,9,0,0,0,8.83,0,3,0,0,0.0131,0.00912
2,92,18,5,1,0,0,8.83,0,4,0,0,0.0131,0.35744
1,50,46,21,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,6,77,11,1,1,1,8.83,0,5,0,0,0.0131,0.35744
1,37,29,14,1,1,1,8.83,0,5,0,0,0.0131,0.35744
2,54,28,10,1,1,1,8.83,1,7,0,0,0.0131,0.35744
3,143,22,5,1,0,0,8.83,1,1,0,0,0.0131,0.35744
1,39,19,18,1,1,1,8.83,0,6,0,0,0.0131,0.0406
1,83,28,0,1,1,1,8.83,0,3,0,0,0.0131,0.35744
1,74,22,2,1,0,0,8.83,0,7,0,0,0.0131,0.35744
1,110,21,0,1,0,0,8.83,0,3,0,0,0.0131,0.00034
1,29,27,4,1,0,1,8.83,0,2,0,0,0.0131,0.0406
1,86,20,6,1,0,1,8.83,0,5,0,0,0.0131,0.35744
1,4,25,12,1,0,0,8.83,0,4,0,0,0.0131,0.35744
1,5,1,6,0,0,0,8.83,0,2,0,0,0.0131,0.35744
3,213,23,4,1,1,1,8.83,0,5,0,0,0.0131,0.35744
2,83,23,10,1,0,1,8.83,0,2,0,0,0.0131,0.35744
1,118,21,11,1,1,1,8.83,0,5,0,0,0.0131,0.35744
1,8,20,23,1,0,1,8.83,0,3,0,0,0.0131,0.35744
1,63,21,8,0,1,0,8.83,0,1,0,0,0.0131,0.35744
1,19,17,0,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,28,58,23,1,0,0,8.83,0,1,0,0,0.0131,0.35744
1,189,21,20,1,0,1,8.83,0,7,0,0,0.0131,0.35744
1,57,31,2,1,0,0,8.83,0,4,0,0,0.0131,0.35744
1,22,28,13,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,12,54,13,0,0,1,8.83,0,5,0,0,0.0131,0.35744
1,21,22,4,0,1,1,8.83,0,5,0,0,0.0131,0.35744
1,82,31,1,0,0,1,8.83,0,2,0,0,0.0131,0.35744
1,182,85,12,0,0,0,8.83,0,3,0,0,0.0131,0.35744
2,9,83,5,0,0,0,8.83,0,2,1,0,0.0131,0.35744
1,79,17,2,0,0,1,8.83,0,7,0,0,0.0131,0.35744
2,100,44,7,1,0,1,8.83,0,6,0,0,0.0131,0.35744
1,24,26,8,1,1,1,8.83,0,4,0,0,0.0131,0.35744
1,43,17,5,0,1,0,8.83,0,4,1,0,0.0131,0.35744
1,82,18,8,0,0,0,8.83,0,5,0,0,0.0131,0.35744
2,84,60,4,1,1,0,8.83,0,1,0,0,0.0131,0.35744
1,12,19,2,1,0,0,8.83,0,5,0,0,0.0131,0.35744
1,50,21,11,0,1,1,8.83,0,2,1,0,0.0131,0.35744
1,73,18,2,0,0,0,8.83,0,1,0,0,0.0131,0.35744
2,291,26,2,1,0,0,8.83,0,2,0,0,0.0131,0.35744
1,64,24,5,1,0,1,8.83,0,5,0,0,0.0131,0.35744
1,55,19,7,1,1,0,8.83,0,2,0,0,0.0131,0.35744
1,9,20,14,0,0,0,8.83,0,2,0,0,0.0131,0.35744
3,72,21,1,1,0,1,8.83,0,3,0,0,0.0131,0.35744
3,35,25,1,1,0,1,8.83,0,3,0,0,0.0131,0.35744
1,0,18,10,0,0,0,8.83,0,5,0,0,0.0131,0.35744
1,3,82,14,1,0,0,8.83,0,5,0,0,0.0131,0.35744
1,46,28,0,0,0,0,8.83,0,4,0,0,0.0131,0.35744
1,22,30,22,0,0,0,8.83,0,7,0,0,0.0131,0.35744
1,94,29,17,1,0,1,8.83,0,4,0,0,0.0131,0.35744
2,135,20,23,1,1,1,8.83,0,2,0,0,0.0131,0.35744
1,188,24,4,1,0,1,8.83,0,6,0,0,0.0131,0.35744
1,109,23,23,0,0,0,8.83,0,6,0,0,0.0131,0.35744
1,23,21,7,0,0,0,8.83,0,3,0,0,0.0131,0.35744
1,46,64,8,1,0,0,8.83,0,1,0,0,0.0131,0.35744
2,136,18,22,0,0,0,8.83,0,5,0,0,0.0131,0.35744
1,56,17,12,0,0,1,8.83,0,5,0,0,0.0131,0.35744
2,76,48,9,1,0,0,8.83,0,2,0,0,0.0131,0.35744
1,4,131,2,0,1,1,8.83,0,6,0,0,0.0131,0.35744
1,2,18,9,1,1,1,8.83,0,1,0,0,0.0131,0.35744
1,30,49,9,1,1,1,8.83,0,6,0,0,0.0131,0.35744
1,203,55,11,1,1,1,8.83,0,7,0,0,0.0131,0.35744
1,36,28,0,1,0,0,8.83,0,7,0,0,0.0131,0.35744
3,26,21,13,0,0,0,8.83,0,1,0,0,0.0131,0.35744
1,4,200,12,0,0,0,8.83,0,4,0,0,0.0131,0.35744
2,46,40,3,1,1,1,8.83,0,7,0,0,0.0131,0.0406
3,147,26,3,0,0,0,8.83,0,3,0,0,0.0131,0.0406
1,55,26,4,1,0,0,8.83,0,1,0,0,0.0131,0.35744
1,17,40,11,1,1,0,8.83,0,7,1,0,0.0131,0.0406
2,60,17,11,1,1,1,8.83,0,1,0,0,0.0131,0.35744
1,86,47,21,1,1,1,8.83,0,5,1,0,0.0131,0.35744
1,54,85,2,1,1,0,8.83,0,3,0,0,0.0131,0.35744
1,21,19,8,1,0,1,8.83,0,5,0,0,0.0131,0.35744
2,91,18,0,1,0,0,8.83,0,1,0,0,0.0131,0.00034
2,82,23,10,0,0,0,8.83,0,6,0,0,0.0131,0.35744
1,28,49,4,0,0,0,8.83,0,2,0,0,0.0131,0.35744
1,60,88,16,1,1,1,8.83,1,1,0,0,0.0131,0.0406
1,156,28,8,1,1,1,8.83,0,2,0,0,0.0131,0.35744
1,232,119,7,0,0,1,8.83,0,3,0,0,0.0131,0.35744
3,18,21,3,1,1,0,8.83,0,7,0,0,0.0131,0.35744
1,355,27,11,0,1,0,8.83,0,7,0,0,0.0131,0.35744
1,60,27,7,1,0,0,8.83,0,5,0,0,0.0131,0.0406
1,12,179,4,1,1,1,8.83,0,2,0,0,0.0131,0.35744
1,106,18,11,0,1,0,8.83,0,7,0,0,0.0131,0.0406
1,18,21,23,1,1,1,8.83,0,2,0,0,0.0131,0.35744
1,60,22,8,0,0,0,8.83,0,4,0,0,0.0131,0.0406
1,41,31,10,1,0,0,8.83,0,7,0,0,0.0131,0.35744
1,8,18,6,0,1,0,8.83,0,7,0,0,0.0131,0.35744
2,60,18,23,1,1,1,8.83,0,4,0,0,0.0131,0.35744
4,22,1,8,1,0,0,8.83,0,6,0,1,0.0131,0.35744
1,222,93,1,1,1,0,8.83,1,7,0,0,0.0131,0.00264
2,296,32,9,0,0,0,8.83,0,6,0,0,0.0131,0.35744
3,58,29,2,1,0,0,8.83,0,6,0,0,0.0131,0.35744
1,66,19,12,1,0,0,8.83,1,4,1,0,0.0131,0.35744
1,10,17,11,1,0,1,8.83,0,5,0,0,0.0131,0.35744
1,24,20,6,1,0,1,8.83,1,4,0,0,0.0131,0.35744
1,1,56,12,1,1,1,8.83,0,4,1,0,0.0131,0.0059
1,254,31,8,0,0,0,8.83,0,1,0,0,0.0131,0.35744
2,253,94,6,0,0,1,8.83,0,4,0,0,0.0131,0.35744
1,54,23,19,1,1,0,8.83,1,4,0,0,0.0131,0.35744
1,19,31,1,0,0,0,8.83,0,1,0,0,0.0131,0.35744
2,120,28,6,1,0,0,6.42,0,5,0,0,0.0016,0.0406
1,2,177,11,1,0,0,6.42,1,1,0,0,0.0016,0.06774
1,137,24,4,0,0,0,6.42,0,5,1,0,0.0016,0.06774
1,6,40,5,0,0,0,6.42,1,3,0,0,0.0016,0.0406
1,173,17,3,0,0,0,6.42,0,3,1,0,0.0016,0.06774
1,1,176,15,1,0,0,6.42,0,2,0,0,0.0016,0.06774
2,13,25,16,0,0,1,6.42,0,2,1,0,0.0016,0.06774
1,23,23,15,1,0,0,6.42,0,3,0,0,0.0016,0.06774
1,187,44,11,1,0,0,6.42,0,2,0,0,0.0016,0.0406
1,7,27,15,0,0,0,6.42,0,4,0,0,0.0016,0.06774
2,72,18,7,0,0,0,6.42,0,5,0,0,0.0016,0.00064
6,84,19,10,0,0,0,6.42,1,1,1,0,0.0016,0.06774
1,386,29,20,0,0,0,6.42,0,7,0,0,0.0016,0.0406
1,74,29,14,0,0,0,6.42,0,4,0,0,0.0016,0.06774
1,6,32,4,0,0,1,6.42,0,1,1,0,0.0016,0.0406
1,107,36,12,1,0,1,6.42,0,5,0,0,0.0016,0.0406
1,237,19,14,1,0,1,5.62,0,3,0,0,0.01358,0.35744
4,115,40,10,0,1,1,5.62,0,4,0,0,0.01358,0.35744
1,7,1,0,0,1,0,5.62,0,7,0,0,0.01358,0.0406
2,38,19,6,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,246,57,8,1,0,0,5.62,0,1,0,0,0.01358,0.35744
2,48,34,9,1,0,0,5.62,0,6,0,0,0.01358,0.35744
1,40,20,2,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,105,38,14,0,0,0,5.62,0,1,0,0,0.01358,0.35744
2,24,23,13,1,1,0,5.62,0,3,0,0,0.01358,0.35744
1,31,21,14,1,1,1,5.62,0,4,0,0,0.01358,0.35744
1,4,22,12,0,0,0,5.62,0,3,0,0,0.01358,0.35744
1,42,20,11,1,0,0,5.62,0,3,0,0,0.01358,0.35744
1,62,51,14,1,0,0,5.62,0,2,0,0,0.01358,0.00346
1,20,22,1,1,0,0,5.62,0,3,0,0,0.01358,0.35744
2,131,19,1,1,1,1,5.62,0,4,0,0,0.01358,0.35744
1,54,33,15,1,1,1,5.62,0,3,0,0,0.01358,0.35744
1,170,70,2,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,29,17,13,0,0,0,5.62,0,2,0,0,0.01358,0.00118
1,207,20,13,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,113,23,3,1,0,0,5.62,0,6,0,0,0.01358,0.35744
1,164,28,13,0,0,0,5.62,0,6,0,0,0.01358,0.35744
1,9,17,11,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,50,27,10,1,0,0,5.62,0,1,1,0,0.01358,0.35744
1,81,47,6,0,1,0,5.62,0,6,0,0,0.01358,0.35744
9,299,17,3,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,18,29,16,0,0,0,5.62,0,1,1,0,0.01358,0.0406
1,10,106,5,0,0,1,5.62,0,6,0,0,0.01358,0.35744
1,45,28,15,0,0,0,5.62,0,3,0,0,0.01358,0.35744
3,7,29,2,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,330,17,12,1,1,0,5.62,0,7,0,0,0.01358,0.35744
1,76,23,7,1,0,0,5.62,0,3,0,0,0.01358,0.35744
1,8,90,1,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,30,30,8,1,1,1,5.62,0,5,0,0,0.01358,0.35744
1,53,29,8,1,1,1,5.62,0,1,0,0,0.01358,0.35744
1,12,23,4,1,1,1,5.62,0,4,0,0,0.01358,0.35744
3,9,28,0,1,1,1,5.62,0,6,0,0,0.01358,0.35744
1,49,17,2,1,0,0,5.62,0,7,0,0,0.01358,0.35744
2,91,150,14,1,0,0,5.62,0,5,0,0,0.01358,0.0406
1,69,31,14,0,0,0,5.62,0,2,0,0,0.01358,0.35744
2,21,26,14,1,1,1,5.62,0,1,0,0,0.01358,0.35744
1,7,91,11,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,18,24,10,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,59,17,16,1,1,1,5.62,0,5,0,0,0.01358,0.35744
1,111,24,6,0,0,1,5.62,0,6,0,0,0.01358,0.35744
3,105,41,11,0,1,0,5.62,0,4,0,0,0.01358,0.35744
1,11,29,4,1,0,1,5.62,0,1,0,0,0.01358,0.35744
1,14,160,7,1,0,0,5.62,0,2,0,0,0.01358,0.00264
1,54,17,2,0,0,0,5.62,0,6,0,0,0.01358,0.35744
1,393,29,6,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,60,46,12,1,1,1,5.62,0,1,0,0,0.01358,0.35744
1,10,33,3,1,0,0,5.62,0,2,0,0,0.01358,0.35744
1,15,17,5,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,44,18,13,0,1,1,5.62,0,6,0,0,0.01358,0.35744
1,13,27,7,0,1,0,5.62,0,3,0,0,0.01358,0.35744
1,32,1,12,0,1,0,5.62,1,2,0,0,0.01358,0.0406
1,28,99,8,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,5,1,9,0,0,0,5.62,0,3,0,0,0.01358,0.0406
2,12,19,11,1,0,0,5.62,0,4,1,0,0.01358,0.0406
3,78,24,4,1,1,1,5.62,0,7,0,0,0.01358,0.35744
2,18,30,4,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,10,84,9,1,1,0,5.62,0,2,0,0,0.01358,0.0406
2,37,63,13,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,158,46,17,1,0,0,5.62,0,6,0,0,0.01358,0.35744
1,68,24,6,0,0,1,5.62,0,2,0,0,0.01358,0.35744
3,16,87,10,1,1,0,5.62,0,1,0,0,0.01358,0.35744
1,127,18,11,0,1,0,5.62,0,4,1,0,0.01358,0.0406
1,198,20,4,0,0,0,5.62,0,7,0,0,0.01358,0.35744
1,14,19,15,1,0,0,5.62,0,2,0,0,0.01358,0.35744
1,80,56,13,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,44,29,14,0,1,0,5.62,0,3,1,0,0.01358,0.35744
1,126,29,12,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,31,27,4,0,0,0,5.62,0,4,0,0,0.01358,0.35744
1,120,27,7,1,0,0,5.62,0,6,0,0,0.01358,0.35744
1,48,22,2,0,0,0,5.62,0,3,0,0,0.01358,0.35744
1,14,29,6,0,0,0,5.62,0,3,0,0,0.01358,0.35744
1,141,23,23,0,0,1,5.62,0,2,0,0,0.01358,0.35744
1,26,37,23,0,0,0,5.62,0,4,0,0,0.01358,0.35744
1,25,35,2,0,0,0,5.62,0,3,0,0,0.01358,0.35744
1,9,47,11,0,1,0,5.62,0,6,0,0,0.01358,0.35744
2,81,17,2,0,0,0,5.62,0,5,0,0,0.01358,0.35744
1,211,29,2,1,0,0,5.62,0,6,0,0,0.01358,0.35744
1,75,18,5,1,0,0,5.62,0,4,0,0,0.01358,0.35744
1,324,20,22,0,0,1,5.62,0,7,0,0,0.01358,0.35744
1,55,28,8,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,11,44,7,0,0,0,5.62,0,3,0,0,0.01358,0.35744
1,14,21,23,0,1,0,5.62,0,4,0,0,0.01358,0.02088
1,125,86,0,1,1,1,5.62,0,4,0,0,0.01358,0.00168
1,157,27,8,0,0,0,5.62,0,7,1,0,0.01358,0.35744
2,16,32,11,1,0,0,5.62,0,2,0,0,0.01358,0.35744
1,1,22,9,1,0,0,5.62,0,4,0,0,0.01358,0.35744
5,250,20,9,1,0,0,5.62,0,7,0,0,0.01358,0.35744
1,135,45,10,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,105,29,12,0,1,0,5.62,0,3,0,0,0.01358,0.35744
4,183,21,2,1,1,0,5.62,0,7,0,0,0.01358,0.35744
1,275,27,9,0,0,0,5.62,0,1,0,0,0.01358,0.35744
2,5,77,4,1,0,0,5.62,0,7,0,0,0.01358,0.35744
2,113,18,6,0,0,1,5.62,0,5,0,0,0.01358,0.35744
1,19,55,12,0,0,0,5.62,0,5,0,0,0.01358,0.35744
1,63,86,15,1,1,1,5.62,0,7,0,0,0.01358,0.35744
1,44,23,8,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,202,31,2,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,29,20,1,1,0,0,5.62,0,5,1,0,0.01358,0.00116
1,33,34,17,0,0,0,5.62,0,4,0,0,0.01358,0.35744
1,21,17,3,0,0,0,5.62,0,2,0,0,0.01358,0.0406
1,6,23,23,1,1,0,5.62,1,3,0,0,0.01358,0.35744
1,263,27,13,0,1,0,5.62,0,5,1,0,0.01358,0.35744
1,11,27,10,1,0,0,5.62,0,3,0,0,0.01358,0.35744
1,11,27,13,0,1,0,5.62,1,6,0,0,0.01358,0.35744
1,67,24,11,0,1,0,5.62,0,2,0,0,0.01358,0.35744
1,3,18,23,0,0,0,5.62,0,4,1,0,0.01358,0.35744
1,4,184,5,0,0,1,5.62,0,4,0,0,0.01358,0.35744
1,49,89,10,0,1,0,5.62,1,1,0,0,0.01358,0.35744
2,155,21,10,0,0,1,5.62,0,1,0,0,0.01358,0.35744
3,159,20,4,1,1,0,5.62,0,4,0,0,0.01358,0.35744
1,185,22,11,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,3,18,14,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,37,59,15,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,19,32,6,1,0,1,5.62,0,2,0,0,0.01358,0.35744
1,167,34,10,0,0,1,5.62,0,1,0,0,0.01358,0.35744
1,19,29,10,0,0,1,5.62,0,3,0,0,0.01358,0.35744
1,114,18,1,1,0,0,5.62,0,2,0,0,0.01358,0.35744
1,115,21,11,1,1,1,5.62,0,2,0,0,0.01358,0.35744
1,260,29,4,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,2,1,6,1,0,0,5.62,0,2,0,1,0.01358,0.0406
1,7,17,13,0,1,0,5.62,0,3,0,0,0.01358,0.35744
1,73,23,13,1,1,1,5.62,0,5,0,0,0.01358,0.35744
1,47,26,23,0,0,0,5.62,0,5,0,0,0.01358,0.35744
1,110,41,14,1,1,0,5.62,0,4,0,0,0.01358,0.35744
1,26,86,13,1,1,1,5.62,0,1,0,0,0.01358,0.35744
1,4,25,9,0,0,1,5.62,0,1,0,0,0.01358,0.0406
1,12,50,8,0,1,0,5.62,0,1,0,0,0.01358,0.35744
1,6,17,4,1,0,0,5.62,0,5,0,0,0.01358,0.35744
2,203,18,2,1,1,0,5.62,0,2,0,0,0.01358,0.0406
1,140,22,7,0,0,0,5.62,0,6,0,0,0.01358,0.35744
1,21,21,5,0,1,0,5.62,0,3,1,0,0.01358,0.35744
1,0,25,2,1,0,1,5.62,0,3,0,0,0.01358,0.35744
4,30,28,14,1,0,0,5.62,1,2,0,0,0.01358,0.00264
1,17,19,11,1,0,0,5.62,0,7,0,0,0.01358,0.0406
4,171,25,7,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,12,22,1,0,0,1,5.62,0,5,0,0,0.01358,0.35744
1,86,45,12,1,1,0,5.62,0,4,0,0,0.01358,0.35744
3,92,22,20,1,0,0,5.62,0,4,0,0,0.01358,0.35744
1,90,22,2,0,0,0,5.62,0,6,0,0,0.01358,0.35744
1,32,17,4,0,0,1,5.62,0,3,0,0,0.01358,0.35744
1,19,17,15,1,0,1,5.62,0,7,0,0,0.01358,0.0406
1,51,24,16,0,0,0,5.62,0,4,0,0,0.01358,0.0406
1,7,43,19,1,0,1,5.62,0,5,0,0,0.01358,0.35744
2,14,23,11,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,61,23,13,1,0,1,5.62,0,3,0,0,0.01358,0.35744
1,336,22,6,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,171,17,21,0,0,0,5.62,0,7,0,0,0.01358,0.35744
2,34,18,10,1,1,0,5.62,0,2,0,0,0.01358,0.35744
1,6,18,6,0,0,1,5.62,0,2,1,0,0.01358,0.35744
1,33,121,2,1,0,0,5.62,0,3,0,0,0.01358,0.35744
1,59,28,6,0,0,1,5.62,0,5,0,0,0.01358,0.35744
1,75,32,4,1,1,1,5.62,0,5,0,0,0.01358,0.35744
1,26,20,7,1,0,0,5.62,0,5,0,0,0.01358,0.35744
1,39,63,7,1,0,0,5.62,1,6,0,0,0.01358,0.0406
1,42,22,5,0,0,0,5.62,0,2,0,0,0.01358,0.35744
1,24,57,7,0,0,0,5.62,0,5,0,0,0.01358,0.35744
1,32,17,1,0,0,1,5.62,0,3,0,0,0.01358,0.35744
1,13,21,10,1,0,1,5.62,0,4,0,0,0.01358,0.35744
1,165,89,18,0,0,0,5.62,0,2,0,0,0.01358,0.00912
1,40,362,11,1,0,0,5.62,0,2,0,0,0.01358,0.35744
1,14,33,16,1,0,0,5.62,0,3,0,0,0.01358,0.35744
2,16,66,13,1,0,0,5.62,0,1,0,0,0.01358,0.35744
1,9,83,12,1,1,1,5.62,0,1,0,0,0.01358,0.0406
1,19,40,16,0,0,0,5.62,0,1,0,0,0.01358,0.35744
1,42,28,2,1,0,0,5.62,0,4,0,0,0.01358,0.35744
1,17,24,10,0,0,0,5.62,0,5,0,0,0.01358,0.35744
1,1,22,4,0,1,0,5.62,0,6,0,0,0.01358,0.35744
1,24,17,6,0,0,1,5.62,0,4,0,0,0.01358,0.35744
2,236,29,7,1,0,0,5.62,0,4,0,0,0.01358,0.0406
1,181,20,11,1,1,1,5.62,0,1,0,0,0.01358,0.35744
1,174,19,6,1,1,0,5.62,0,4,1,0,0.01358,0.35744
1,9,19,2,0,1,1,5.62,0,1,0,0,0.01358,0.35744
1,20,56,11,0,0,1,5.62,0,3,0,0,0.01358,0.35744
1,4,21,3,0,0,0,5.62,0,6,0,0,0.01358,0.35744
2,70,110,9,1,1,1,5.62,0,3,0,0,0.01358,0.0406
1,56,18,3,1,1,0,5.62,1,1,0,0,0.01358,0.35744
